Registro Federal de Establecimientos de Salud

Fecha de creación de la lista: 8 de mayo de 2020 23:40

Filtros aplicados: Tipo de establecimiento: ESTABLECIMIENTO DE SALUD; Tipología: Establecimiento de salud con internación general; 

Código;Nombre;Provincia;Dependencia;Tipología;Localidad;Departamento;Domicilio;CP;Teléfono;Categoría de tipología;Origen de financiamiento;Latitud;Longitud
10141192231216;HOSPITAL MUNICIPAL DR. ROBERTO BOLDU;Córdoba;Municipal;ESCIG;LAGUNA LARGA;RÍO SEGUNDO;HIPOLITO YRIGOYEN 1026;5974;03572-480111;Bajo riesgo con internación simple;Público;-31.781711;-63.797571000000005
10140422231204;HOSPITAL MUNICIPAL DR. ROBERTO GARCIA MONTAÑO;Córdoba;Municipal;ESCIG;LA PLAYOSA;GENERAL SAN MARTÍN;BOULEVARD ESPAÑA 214;5911;0353-4899010;Bajo riesgo con internación simple;Público;-32.102976;-63.02842599999997
10141612231205;HOSPITAL MUNICIPAL DR. SALVADOR SCAVUZZO;Córdoba;Municipal;ESCIG;ALMAFUERTE;TERCERO ARRIBA;CASTELLI 417;5854;03571-471040;Bajo riesgo con internación simple;Público;-32.194041;-64.24935199999999
10064062200315;HOSPITAL MUNICIPAL DR. SAVERIO GALVAGNI;Buenos Aires;Municipal;ESCIG;HENDERSON;HIPÓLITO YRIGOYEN;Urquiza 502;6465;02314-452062;Bajo riesgo con internación simple;Público;-36.3065908;-61.72381029999997
10140352231206;HOSPITAL MUNICIPAL DR. VICENTE ISAURO GONZALEZ;Córdoba;Municipal;ESCIG;DEL CAMPILLO;GENERAL ROCA;Carlos Gardel 538;6271;03583-499171;Bajo riesgo con internación simple;Público;-34.3783606;-64.49642770000003
10067352200316;HOSPITAL MUNICIPAL EMILIO ZERBONI;Buenos Aires;Municipal;ESCIG;SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Moreno 90;2760;02326-452759;Mediano riesgo con internación con cuidados especiales;Público;-34.2433997;-59.47705500000001
10067912200317;HOSPITAL MUNICIPAL ENRIQUE LARRETA;Buenos Aires;Municipal;ESCIG;MARIA IGNACIA;TANDIL;AVELLANEDA 350;7003;02293-491018/111;Bajo riesgo con internación simple;Público;-37.403963;-59.50167099999999
10065882200318;HOSPITAL MUNICIPAL ENRIQUETA DUDIGNAC;Buenos Aires;Municipal;ESCIG;DUDIGNAC;9 DE JULIO;Sanpietro 1044;6505;(02317) 49-2018;Bajo riesgo con internación simple;Público;-35.65495297654914;-60.7033081096597
10067842200319;HOSPITAL MUNICIPAL ESTEBAN IRIBARNE;Buenos Aires;Municipal;ESCIG;SUIPACHA;SUIPACHA;Dr. Eduardo Cusa 251;6612;(02324) 48-0006;Bajo riesgo con internación simple;Público;-34.770228485355375;-59.68490982108051
10065182200320;HOSPITAL MUNICIPAL EUSTAQUIO ARISTIZABAL;Buenos Aires;Municipal;ESCIG;CORONEL VIDAL;MAR CHIQUITA;General Belgrano 250, Coronel Vidal;7174;02265-432332;Bajo riesgo con internación simple;Público;-37.449255551501075;-57.730525732040405
10065392200220;HOSPITAL MUNICIPAL EVA PERON;Buenos Aires;Municipal;ESCIG;SAN ANTONIO DE PADUA;MERLO;Colón 451;1722;(02220) 482-1308;Alto riesgo con terapia intensiva;Público;-34.6683989;-58.722466499999996
50141612232104;HOSPITAL MUNICIPAL EVA PERON;Córdoba;Municipal;ESCIG;VILLA ASCASUBI;TERCERO ARRIBA;Avenida Belgrano 109;5935;03571-498337;Bajo riesgo con internación simple;Público;-32.16311602717065;-63.889617919921875
10140632231208;HOSPITAL MUNICIPAL EVA PERON ISLA VERDE;Córdoba;Municipal;ESCIG;ISLA VERDE;MARCOS JUÁREZ;JOSE NASIF 128;2661;03468-400962;Bajo riesgo con internación simple;Público;-33.238209;-62.401103000000035
10061192200302;HOSPITAL MUNICIPAL FRANCISCO CARAM;Buenos Aires;Municipal;ESCIG;CORONEL BRANDSEN;BRANDSEN;Ruta Provincial 29 Km 1,5;1980;(02223) 44-3193;Mediano riesgo con internación con cuidados especiales;Público;-35.1714369;-58.230350499999986
10061542200221;HOSPITAL MUNICIPAL GARRE;Buenos Aires;Municipal;ESCIG;CARLOS TEJEDOR;CARLOS TEJEDOR;Garre 950;6455;(02357) 42-0103;Bajo riesgo con internación simple;Público;-35.39246;-62.42835000000002
10064762200260;HOSPITAL MUNICIPAL GASPAR M. CAMPOS;Buenos Aires;Municipal;ESCIG;LOBERIA;LOBERÍA;Avenida San Martín 1150;7635;02261-442059;Mediano riesgo con internación con cuidados especiales;Público;-38.1717491;-58.77213489999997
10066722200321;HOSPITAL MUNICIPAL GENERAL EUSTAQUIO DIAZ VELEZ;Buenos Aires;Municipal;ESCIG;RAUCH;RAUCH;Alberti 450;7203;02297-440322/2620/2240;Alto riesgo con terapia intensiva;Público;-36.7807414;-59.085787900000014
10066512200323;HOSPITAL MUNICIPAL GOBERNADOR MARCELINO UGARTE;Buenos Aires;Municipal;ESCIG;PUAN;PUÁN;JOSE MARIA JUANENA S/N;8180;02923-498104;Alto riesgo con terapia intensiva;Público;-37.54431361349975;-62.77405500411987
10140842231152;HOSPITAL MUNICIPAL INTENDENTE ANTONIO BUSSO;Córdoba;Municipal;ESCIG;SERRANO;PRESIDENTE ROQUE SÁENZ PEÑA;ITALIA 342;6125;03385-495966;Bajo riesgo con internación simple;Público;-34.475088;-63.54292499999997
10066652200326;HOSPITAL MUNICIPAL JOSE MARIA GOMENDIO;Buenos Aires;Municipal;ESCIG;RAMALLO;RAMALLO;JOSE MARIA GOMENDIO 1374;2915;03407-421336/555/666;Mediano riesgo con internación con cuidados especiales;Público;-33.48999579728736;-60.0070109367698
10140212231210;HOSPITAL MUNICIPAL JOSEFINA PRIEUR;Córdoba;Municipal;ESCIG;VILLA ALLENDE;COLÓN;RICARDO BALBIN 77;5105;03543-439290;Bajo riesgo con internación simple;Público;-31.295533;-64.29904999999997
10140982231211;HOSPITAL MUNICIPAL JUAN BAUTISTA MEDEOT;Córdoba;Municipal;ESCIG;SAMPACHO;RÍO CUARTO;BELGRANO 650;5829;03582-439209;Bajo riesgo con internación simple;Público;-33.383045;-64.72207400000002
10066382200322;HOSPITAL MUNICIPAL JUAN CIRILO SANGUINETTI;Buenos Aires;Municipal;ESCIG;PILAR;PILAR;Mayor Vergani 860;1629;(02322) 43-3741;Alto riesgo con terapia intensiva;Público;-34.4610253;-58.910289499999976
10067142207129;HOSPITAL MUNICIPAL JUAN DOMINGO PERON;Buenos Aires;Municipal;ESCIG;SALTO;SALTO;Bernardi  525;2741;null;Mediano riesgo con internación con cuidados especiales;Público;-34.29674;-60.252999999999986
10063012200327;HOSPITAL MUNICIPAL JUAN E. DE LA FUENTE;Buenos Aires;Municipal;ESCIG;GENERAL BELGRANO;GENERAL BELGRANO;AV. ESPAÑA 325;7223;02243-452148;Mediano riesgo con internación con cuidados especiales;Público;-35.76281;-58.497000000000014
10063432200251;HOSPITAL MUNICIPAL JUAN Y MARIA SCASSO DE CAMPOMAR;Buenos Aires;Municipal;ESCIG;RANCHOS;GENERAL PAZ;Avenida Campomar 3413;1987;(02241) 48-1007/47-5250;Bajo riesgo con internación simple;Público;-35.5205135;-58.3170331
10061052200239;HOSPITAL MUNICIPAL JUANA G. DE MIGUENS;Buenos Aires;Municipal;ESCIG;URDAMPILLETA;BOLÍVAR;Pasteur;6553;(02314) 49-1215;Bajo riesgo con internación simple;Público;-36.2203994;-61.099585400000024
10140072231212;HOSPITAL MUNICIPAL LA CRUZ;Córdoba;Municipal;ESCIG;LA CRUZ;CALAMUCHITA;JOSE MARIA PAZ 483;5859;03546-494046;Bajo riesgo con internación simple;Público;-32.303663;-64.48474099999999
10140912231171;HOSPITAL MUNICIPAL LA CUMBRE DR. OSCAR VIGNAROLI;Córdoba;Municipal;ESCIG;LA CUMBRE;PUNILLA;Lopez Y Planes 83;5178;03548-451100;Bajo riesgo con internación simple;Público;-30.9799087;-64.49246640000001
10140912231213;HOSPITAL MUNICIPAL LA FALDA;Córdoba;Municipal;ESCIG;LA FALDA;PUNILLA;13 DE DICIEMBRE 596;5172;03548-425824;Bajo riesgo con internación simple;Público;-31.100032;-64.484782
10141052231214;HOSPITAL MUNICIPAL LA PARA;Córdoba;Municipal;ESCIG;LA PARA;RÍO PRIMERO;BOULEVARD JULIO ARGENTINO ROCA 828;5137;03575-491090;Bajo riesgo con internación simple;Público;-30.893444;-62.998132
10141822231215;HOSPITAL MUNICIPAL LABORDE;Córdoba;Municipal;ESCIG;LABORDE;UNIÓN;Dr. Castiñeiras s/n;2657;03534-460110;Bajo riesgo con internación simple;Público;-33.23317423613625;-63.03808629512787
10064622200328;HOSPITAL MUNICIPAL LEANDRO N. ALEM;Buenos Aires;Municipal;ESCIG;VEDIA;LEANDRO N. ALEM;Belgrano entre San Juan y Mendoza;6030;(02354) 42-0645/2600;Bajo riesgo con internación simple;Público;-34.494399058567105;-61.536033153533936
10061892200329;HOSPITAL MUNICIPAL MARIA EVA DUARTE DE PERON;Buenos Aires;Municipal;ESCIG;CORONEL DORREGO;CORONEL DORREGO;El Indio 350;8150;02921-452312;Bajo riesgo con internación simple;Público;-38.7234726;-61.276709900000014
10065812200330;HOSPITAL MUNICIPAL NESTOR FERNANDEZ CATTONI;Buenos Aires;Municipal;ESCIG;JUAN N. FERNANDEZ;NECOCHEA;Calle 26 1926;7011;02264-498251;Bajo riesgo con internación simple;Público;-38.5641332;-58.720781399999964
10060212200331;HOSPITAL MUNICIPAL NUESTRA SEÑORA DE LA MERCED;Buenos Aires;Municipal;ESCIG;ALBERTI;ALBERTI;J. I. Arias 326;6634;(02346) 47-0142;Mediano riesgo con internación con cuidados especiales;Público;-35.0278902;-60.28043330000003
10141472231218;HOSPITAL MUNICIPAL NUESTRA SEÑORA DE LAS NIEVAS DE MALAGUEÑO;Córdoba;Municipal;ESCIG;MALAGUEÑO;SANTA MARÍA;Mendoza esquina Gral. Rosas;5101;0351-4981188;Bajo riesgo con internación simple;Público;-31.825298675472045;-64.44433629512787
10062102206839;HOSPITAL MUNICIPAL NUESTRA SEÑORA DEL CARMEN;Buenos Aires;Municipal;ESCIG;CHACABUCO;CHACABUCO;Avenida Garay 216;6740;null;Alto riesgo con terapia intensiva;Público;-34.6499863;-60.46821929999999
10063922200370;HOSPITAL MUNICIPAL NUESTRA SEÑORA DEL CARMEN (VILLEGAS);Buenos Aires;Municipal;ESCIG;GENERAL VILLEGAS (EST. VILLEGAS);GENERAL VILLEGAS;R. Isturiz 846;6230;03388 - 423630/631/639;Alto riesgo con terapia intensiva;Público;-35.028735;-63.02510000000001
10141052231219;HOSPITAL MUNICIPAL OBISPO TREJO;Córdoba;Municipal;ESCIG;OBISPO TREJO;RÍO PRIMERO;GENERAL PAZ 1150;5225;03575-497081;Bajo riesgo con internación simple;Público;-30.783231;-63.407520999999974
10062522215001;HOSPITAL MUNICIPAL OFTALMOLOGICO DR. HORACIO LOPEZ;Buenos Aires;Municipal;ESCIG;GARIN;ESCOBAR;BOULEVARD PRESIDENTE PERON 240;1619;null;Bajo riesgo con internación simple;Público;-34.420896506656966;-58.73609125614166
10065682200332;HOSPITAL MUNICIPAL OSTACIANA B. DE LAVIGNOLE;Buenos Aires;Municipal;ESCIG;VILLA SARMIENTO;MORÓN;Doctor Rodolfo Monte 848;1708;011-46289602;Alto riesgo con terapia intensiva;Público;-34.6586848;-58.610422700000015
10064482217408;HOSPITAL MUNICIPAL PEDRO S. SANCHOLUZ;Buenos Aires;Municipal;ESCIG;LAPRIDA;LAPRIDA;Sancholuz;7414;null;Alto riesgo con terapia intensiva;Público;-37.5520012;-60.79676970000003
10068612200298;HOSPITAL MUNICIPAL PROFESOR DR. BERNARDO HOUSSAY;Buenos Aires;Municipal;ESCIG;FLORIDA;VICENTE LÓPEZ;Hipólito Yrigoyen 1750/57;1602;(011) 4797-2004;Alto riesgo con terapia intensiva especializada;Público;-34.4992089;-58.521010899999965
10141822231221;HOSPITAL MUNICIPAL PUEBLO ITALIANO;Córdoba;Municipal;ESCIG;PUEBLO ITALIANO;UNIÓN;CIRCUNVALACION NORTE 520;2653;03463-497020;Bajo riesgo con internación simple;Público;-33.876471;-62.837737000000004
10140492231222;HOSPITAL MUNICIPAL QUILINO;Córdoba;Municipal;ESCIG;QUILINO;ISCHILÍN;INDEPENDENCIA 261;5214;03521-498500;Bajo riesgo con internación simple;Público;-30.213753;-64.49962499999998
10067912200333;HOSPITAL MUNICIPAL RAMON SANTAMARINA;Buenos Aires;Municipal;ESCIG;TANDIL;TANDIL;General Paz 1400;7000;(02293) 42-2010/14;Mediano riesgo con internación con cuidados especiales;Público;-37.3154101;-59.137870899999996
10140562231223;HOSPITAL MUNICIPAL REDUCCION;Córdoba;Municipal;ESCIG;VILLA REDUCCION;JUÁREZ CELMAN;CAPITAN DOMINGO ZARCO 20;5803;0358-4884050;Bajo riesgo con internación simple;Público;-33.197671;-63.86106100000001
10066792200273;HOSPITAL MUNICIPAL RIVADAVIA;Buenos Aires;Municipal;ESCIG;RIVADAVIA;RIVADAVIA;Comandante Hillcoat;6237;(02337) 45-2178;Mediano riesgo con internación con cuidados especiales;Público;-35.4949697;-62.98157650000002
10063362200352;HOSPITAL MUNICIPAL SAGRADO CORAZON DE JESUS;Buenos Aires;Municipal;ESCIG;GENERAL LAVALLE;GENERAL LAVALLE;AV. DE LA SERNA N° 1064;7103;02252-491037;Bajo riesgo con internación simple;Público;-36.405982;-56.941599999999994
10067212200334;HOSPITAL MUNICIPAL SALLIQUELO;Buenos Aires;Municipal;ESCIG;SALLIQUELO;SALLIQUELÓ;Avenida 9 de Julio 651;6339;02394-480770;Alto riesgo con terapia intensiva;Público;-36.7526785;-62.96452790000001
10067282200335;HOSPITAL MUNICIPAL SAN ANDRES;Buenos Aires;Municipal;ESCIG;SAN ANDRES DE GILES;SAN ANDRÉS DE GILES;Rawson 355;6720;02325-442161;Alto riesgo con terapia intensiva;Público;-34.4486558;-59.449704499999996
10065742200266;HOSPITAL MUNICIPAL SAN ANTONIO DE PADUA;Buenos Aires;Municipal;ESCIG;NAVARRO;NAVARRO;Avenida 16  Nº 750 (Entre 115 y 117);6605;(02272) 43-0668;Alto riesgo con terapia intensiva;Público;-35.007586326460036;-59.271143674850464
10064082200206;HOSPITAL MUNICIPAL SAN BERNARDINO DE SIENA;Buenos Aires;Municipal;ESCIG;WILLIAM C. MORRIS;HURLINGHAM;German Argerich 1650;1686;011 44528924;Alto riesgo con terapia intensiva;Público;-34.588885;-58.64119400000004
10061402200336;HOSPITAL MUNICIPAL SAN CARLOS;Buenos Aires;Municipal;ESCIG;CAPITAN SARMIENTO;CAPITÁN SARMIENTO;San Martín 450;2752;(02478) 48-1311;Mediano riesgo con internación con cuidados especiales;Público;-34.1787381;-59.79936750000002
10067422200337;HOSPITAL MUNICIPAL SAN CAYETANO;Buenos Aires;Municipal;ESCIG;SAN CAYETANO;SAN CAYETANO;9 JULIO 1170;7521;02983-470106;Alto riesgo con terapia intensiva;Público;-38.352203;-59.619500000000016
10141542231224;HOSPITAL MUNICIPAL SAN FRANCISCO DEL CHAÑAR;Córdoba;Municipal;ESCIG;SAN FRANCISCO DEL CHAÑAR;SOBREMONTE;BELGRANO 323;5209;03522-497934;Bajo riesgo con internación simple;Público;-29.787284;-63.94443100000001
10141192231225;HOSPITAL MUNICIPAL SAN ISIDRO;Córdoba;Municipal;ESCIG;ONCATIVO;RÍO SEGUNDO;COLON 158;5986;03572-466025;Bajo riesgo con internación simple;Público;-31.910504;-63.68883499999998
10062662207080;HOSPITAL MUNICIPAL SAN JOSE;Buenos Aires;Municipal;ESCIG;CAPILLA DEL SE¥OR;EXALTACIÓN DE LA CRUZ;Luis María Migliaro N° 966;2812;null;Alto riesgo con terapia intensiva;Público;-34.28775307911942;-59.10387575626373
10141402231226;HOSPITAL MUNICIPAL SAN JOSE;Córdoba;Municipal;ESCIG;BALNEARIA;SAN JUSTO;Padre Quadrelli S/N y Ruta 17;5141;03563-420158;Bajo riesgo con internación simple;Público;-31.451159505041275;-62.68652379512787
10141822231227;HOSPITAL MUNICIPAL SAN JUAN DE DIOS DE CANALS;Córdoba;Municipal;ESCIG;CANALS;UNIÓN;INGENIERO RAUL FIRPO 452;2650;03463-420371;Bajo riesgo con internación simple;Público;-33.562743;-62.87805700000001
10061122200339;HOSPITAL MUNICIPAL SAN LUIS;Buenos Aires;Municipal;ESCIG;BRAGADO;BRAGADO;Hermanos Islas 700;6640;(02342) 42-2169;Alto riesgo con terapia intensiva;Público;-35.1210853;-60.50421699999998
10067602217952;HOSPITAL MUNICIPAL SAN MIGUEL ARCANGEL;Buenos Aires;Municipal;ESCIG;BELLA VISTA;SAN MIGUEL;Avenida Mattaldi 1057;1661;null;Alto riesgo con terapia intensiva;Público;-34.562053;-58.67872999999997
10140562231228;HOSPITAL MUNICIPAL SAN PANTALEON DE HUANCHILLAS;Córdoba;Municipal;ESCIG;HUANCHILLAS;JUÁREZ CELMAN;Intendente Pedro Selinger S/N;6121;03584-492038;Bajo riesgo con internación simple;Público;-33.81931757225721;-63.74121129512787
10141822231229;HOSPITAL MUNICIPAL SAN ROQUE;Córdoba;Municipal;ESCIG;JUSTINIANO POSSE;UNIÓN;AVENIDA DE MAYO 867;2553;03534-431382;Bajo riesgo con internación simple;Público;-32.888833;-62.68025399999999
10140632231230;HOSPITAL MUNICIPAL SAN ROQUE DE LEONES;Córdoba;Municipal;ESCIG;LEONES;MARCOS JUÁREZ;ALMIRANTE BROWN 586;2594;03472-481531;Bajo riesgo con internación simple;Público;-32.659401;-62.303313
10062172200354;HOSPITAL MUNICIPAL SAN VICENTE DE PAUL;Buenos Aires;Municipal;ESCIG;CHASCOMÚS (CHASCOMÚS COUNTRY CLUB);CHASCOMÚS;Av. Lastra esq. Hipólito Yrigoyen;7101;(02241) 43-1339;Alto riesgo con terapia intensiva;Público;-35.57651948367266;-58.00739407539368
10060772200340;HOSPITAL MUNICIPAL SANTA FRANCISCA ROMANA;Buenos Aires;Municipal;ESCIG;ARRECIFES;ARRECIFES;Avenida Doctor Carlos Merlassino 790;2740;(02478) 45-1319;Mediano riesgo con internación con cuidados especiales;Público;-34.068993;-60.10582580000005
10141332232981;HOSPITAL MUNICIPAL SANTA RITA;Córdoba;Municipal;ESCIG;LA PAZ (LA PAZ);SAN JAVIER;Mariano Moreno s/n;5879;03544 - 496058;Bajo riesgo con internación simple;Público;-32.2313896627376;-65.10498046875
10141682231232;HOSPITAL MUNICIPAL SANTA RITA (LA PAZ);Córdoba;Municipal;ESCIG;LA PAZ;TOTORAL;Mariano Moreno;5879;03544-496058;Bajo riesgo con internación simple;Público;-30.7109875;-64.06743670000003
10141122231233;HOSPITAL MUNICIPAL SANTA RITA DE SEBASTIAN ELCANO;Córdoba;Municipal;ESCIG;SEBASTIAN ELCANO;RÍO SECO;GRANADERO MARQUEZ 861;5231;03522-498130;Bajo riesgo con internación simple;Público;-30.160741;-63.59232399999996
10066862200369;HOSPITAL MUNICIPAL SATURNINO UNZUE;Buenos Aires;Municipal;ESCIG;ROJAS;ROJAS;Avenida 25 de Mayo 717;2705;02475-465316;Alto riesgo con terapia intensiva;Público;-34.1956377;-60.738146700000016
10141612231234;HOSPITAL MUNICIPAL TANCACHA;Córdoba;Municipal;ESCIG;TANCACHA;TERCERO ARRIBA;CATAMARCA 366;5933;03571-460240;Bajo riesgo con internación simple;Público;-32.244337;-63.98185699999999
10062102207054;HOSPITAL MUNICIPAL TOMAS KEATING;Buenos Aires;Municipal;ESCIG;CASTILLA;CHACABUCO;102 y 105 S/N;6616;null;Bajo riesgo con internación simple;Público;-34.61315543256478;-59.89728391170502
10140982231235;HOSPITAL MUNICIPAL TOMAS PONSONE DE CORONEL MOLDES;Córdoba;Municipal;ESCIG;CORONEL MOLDES;RÍO CUARTO;SARMIENTO 537;5847;03582-489646;Bajo riesgo con internación simple;Público;-33.622352;-64.59806900000001
10140562231236;HOSPITAL MUNICIPAL UCACHA;Córdoba;Municipal;ESCIG;UCACHA;JUÁREZ CELMAN;MAIPU 78;2677;0353-4901603;Bajo riesgo con internación simple;Público;-33.035608;-63.506020000000035
10140282231237;HOSPITAL MUNICIPAL VILLA DE SOTO;Córdoba;Municipal;ESCIG;VILLA DE SOTO;CRUZ DEL EJE;ONCATIVO 451;5284;03549-480306;Bajo riesgo con internación simple;Público;-30.857424;-64.99318099999999
10141192231238;HOSPITAL MUNICIPAL VIRGEN DE LOURDES;Córdoba;Municipal;ESCIG;RIO SEGUNDO;RÍO SEGUNDO;JULIO A. ROCA 1231;5960;03572-423498;Bajo riesgo con internación simple;Público;-31.65123;-63.913783999999964
10140142031239;HOSPITAL NACIONAL DE CLINICAS;Córdoba;Nacional;ESCIG;CORDOBA;CAPITAL;SANTA ROSA 1564;5000;0351-4337014/17;Mediano riesgo con internación con cuidados especiales;Público;-31.4062906;-64.20374930000003
10065682000343;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;Buenos Aires;Nacional;ESCIG;VILLA SARMIENTO;MORÓN;PTE. A ILLIA Y MARCONI;1708;011-44699300;Alto riesgo con terapia intensiva especializada;Público;-34.63059485248081;-58.5750675201416
10740282180018;HOSPITAL NASCHEL;San Luis;Provincial;ESCIG;NASCHEL;CHACABUCO;BELGRANO Y LAFINUR 0;5759;0266 - 6401040;Bajo riesgo con internación simple;Público;-32.91533251206151;-65.36041259765625
10020012415225;HOSPITAL NAVAL BUENOS AIRES CIRUJANO MAYOR DR. PEDRO MALLO;CABA;FFAA/Seguridad;ESCIG;CABALLITO;COMUNA 6;Avenida Patricias Argentinas 351;1405;(011) 4103-5300;Alto riesgo con terapia intensiva;Público;-34.6051579;-58.43341099999998
10064412416295;HOSPITAL NAVAL PUERTO BELGRANO;Buenos Aires;FFAA/Seguridad;ESCIG;CORONEL ROSALES;CORONEL DE MARINA L. ROSALES;Hospital Naval Puerto Belgrano;8111;02932-433548;Alto riesgo con terapia intensiva;Público;-38.891127;-62.095271000000025
10940142495001;HOSPITAL NAVAL USHUAIA.;Tierra del Fuego;FFAA/Seguridad;ESCIG;USHUAIA;USHUAIA;Gobernador PAZ  y  YAGANES;9410;02901- 422038;Mediano riesgo con internación con cuidados especiales;Público;-54.803083;-68.29881499999999
10661612173030;HOSPITAL NAZARENO;Salta;Provincial;ESCIG;NAZARENO;SANTA VICTORIA;SALTA S/N;4651;03885-492001;Bajo riesgo con internación simple;Público;-22.509154874946102;-65.10131120681763
10541192164489;HOSPITAL NIVEL I ALBA POSSE;Misiones;Provincial;ESCIG;ALBA POSSE;25 DE MAYO;RUTA PROVINCIAL NUMERO 8 ALBA POSSE;3363;03755-482011;Bajo riesgo con internación simple;Público;-27.5653;-54.68317999999999
10540212165994;HOSPITAL NIVEL I BONPLAND;Misiones;Provincial;ESCIG;BONPLAND;CANDELARIA;LAVALLE Y SARMIENTO S/N;3317;03764492053;Bajo riesgo con internación simple;Público;-27.4847170942661;-55.472950637340546
10541192165152;HOSPITAL NIVEL I COLONIA AURORA;Misiones;Provincial;ESCIG;COLONIA AURORA;25 DE MAYO;Avda San Martín;3363;03755-487068;Bajo riesgo con internación simple;Público;-27.475351;-54.52588500000002
10540492164506;HOSPITAL NIVEL I DE ALMIRANTE BROWN;Misiones;Provincial;ESCIG;ALMIRANTE BROWN;GENERAL MANUEL BELGRANO;Av. Libertador S/N;3366;03757-497061;Bajo riesgo con internación simple;Público;-25.6672;-54.04899999999998
10540492164434;HOSPITAL NIVEL I DE BERNARDO DE IRIGOYEN - MANUEL BELGRANO;Misiones;Provincial;ESCIG;BERNARDO DE IRIGOYEN;GENERAL MANUEL BELGRANO;AVENIDA DE LAS AMERICAS 290;3366;03741-4420220;Bajo riesgo con internación simple;Público;-26.2511091;-53.649273300000004
10540422164507;HOSPITAL NIVEL I DE COLONIA DELICIA (EX MADO) PADRE ENRIQUE DE MAZZORRA;Misiones;Provincial;ESCIG;COLONIA DELICIA;ELDORADO;Av Irveriza S/N;3382;03751-490446;Bajo riesgo con internación simple;Público;-26.2321945;-54.60431560000001
10540632164505;HOSPITAL NIVEL I DE PUERTO ESPERANZA;Misiones;Provincial;ESCIG;ESPERANZA;IGUAZÚ;AV. 20 DE JUNIO Y NICARAGUA;3378;03757-480197;Bajo riesgo con internación simple;Público;-26.02186;-54.60577999999998
10540632166064;HOSPITAL NIVEL I DE WANDA;Misiones;Provincial;ESCIG;WANDA;IGUAZÚ;Avda San Martín 1300 y Timbó;3376;null;Bajo riesgo con internación simple;Público;null;null
10540282164504;HOSPITAL NIVEL I DR. RENE FAVALORO;Misiones;Provincial;ESCIG;POSADAS (MUNICIPIO DE POSADAS);CAPITAL;AV.TAMBOR DE TACUARI 7300;3300;03764-4468010;Bajo riesgo con internación simple;Público;-27.3651406;-55.94942100000003
10540282166069;HOSPITAL NIVEL I ITAIMBE GUAZU;Misiones;Provincial;ESCIG;POSADAS;CAPITAL;LAS ORQUIDEAS  10609  ITAEMBE GUAZU;3300;null;Bajo riesgo con internación simple;Público;null;null
10540842165109;HOSPITAL NIVEL I PUERTO PIRAY;Misiones;Provincial;ESCIG;PIRAY KILOMETRO 18;MONTECARLO;Calle El Mensu S/ N B° SAN ROQUE;3381;03751-461325;Bajo riesgo con internación simple;Público;-26.4670588;-54.70502750000003
10540212165707;HOSPITAL NIVEL I SANTA ANA;Misiones;Provincial;ESCIG;SANTA ANA;CANDELARIA;AVENIDA GENERAL BELGRANO Y ANTONIO MELO S/N;3316;03764-497027;Bajo riesgo con internación simple;Público;-27.3688753;-55.58065880000004
10540072164416;HOSPITAL NIVEL II DE APOSTOLES;Misiones;Provincial;ESCIG;APOSTOLES;APÓSTOLES;Tucumán 569;3350;03758- 422666;Mediano riesgo con internación con cuidados especiales;Público;-27.8999140826747;-55.75000137090683
10540282164427;HOSPITAL NIVEL II NUESTRA SEÑORA DE FATIMA;Misiones;Provincial;ESCIG;GARUPA;CAPITAL;BARRIO FATIMA CALLE 3 y 13;3304;03764-409117;Mediano riesgo con internación con cuidados especiales;Público;-27.4363;-55.86928333330002
10060072200311;HOSPITAL NOE YARCHO;Buenos Aires;Municipal;ESCIG;RIVERA;ADOLFO ALSINA;NOE YARCHO s/n;6441;02935-432014/2269;Bajo riesgo con internación simple;Público;-37.16188643961875;-63.23740008878303
10301132142053;HOSPITAL NOE YARCHOS;Entre Ríos;Provincial;ESCIG;VILLA DOMINGUEZ;VILLAGUAY;Yarcho s/n;3246;03455-492013;Bajo riesgo con internación simple;Público;-31.98638431581895;-58.96130561828613
10380842150024;HOSPITAL NUESTRA SEÑORA DE BELEN (17);Jujuy;Provincial;ESCIG;SUSQUES;SUSQUES;AVDA. RESEDA S/Nº;4641;03887-490219;Bajo riesgo con internación simple;Público;-23.401465196233556;-66.36746406555176
10140142131240;HOSPITAL NUESTRA SEÑORA DE LA MISERICORDIA;Córdoba;Provincial;ESCIG;CORDOBA;CAPITAL;BELGRANO 1502;5000;0351-4344110;Alto riesgo con terapia intensiva especializada;Público;-31.432289;-64.19548900000001
10300212142054;HOSPITAL NUESTRA SEÑORA DE LUJAN;Entre Ríos;Provincial;ESCIG;GENERAL RAMIREZ;DIAMANTE;COLÓN Nº132;3164;0343- 4901060;Mediano riesgo con internación con cuidados especiales;Público;-32.17128069059873;-60.20040035247803
10300912142055;HOSPITAL NUESTRA SEÑORA DEL CARMEN;Entre Ríos;Provincial;ESCIG;GOBERNADOR MANSILLA;TALA;DOCTOR SALAS 261;2845;03445 493122;Bajo riesgo con internación simple;Público;-32.546372282521574;-59.349391758441925
